wave	sky_flux	sky_flux_err
8.91E+03	1.00E-06	1.00E-05
8.91E+03	1.00E-06	1.00E-05
8.91E+03	1.00E-06	1.00E-05
8.91E+03	1.00E-06	1.00E-05
8.91E+03	1.00E-06	1.00E-05
8.91E+03	1.00E-06	1.00E-05
8.91E+03	1.00E-06	1.00E-05
8.91E+03	1.00E-06	1.00E-05
8.92E+03	1.00E-06	1.00E-05
8.92E+03	1.00E-06	1.00E-05
8.92E+03	1.00E-06	1.00E-05
8.92E+03	1.00E-06	1.00E-05
8.92E+03	1.00E-06	1.00E-05
8.92E+03	1.00E-06	1.00E-05
8.92E+03	1.00E-06	1.00E-05
8.92E+03	1.00E-06	1.00E-05
8.93E+03	1.00E-06	1.00E-05
8.93E+03	1.00E-06	1.00E-05
8.93E+03	1.00E-06	1.00E-05
8.93E+03	1.00E-06	1.00E-05
8.93E+03	1.00E-06	1.00E-05
8.93E+03	1.00E-06	1.00E-05
8.93E+03	1.00E-06	1.00E-05
8.93E+03	1.00E-06	1.00E-05
8.94E+03	1.00E-06	1.00E-05
8.94E+03	1.00E-06	1.00E-05
8.94E+03	1.00E-06	1.00E-05
8.94E+03	1.00E-06	1.00E-05
8.94E+03	1.00E-06	1.00E-05
8.94E+03	1.00E-06	1.00E-05
8.94E+03	1.00E-06	1.00E-05
8.94E+03	1.00E-06	1.00E-05
8.95E+03	1.00E-06	1.00E-05
8.95E+03	1.00E-06	1.00E-05
8.95E+03	1.00E-06	1.00E-05
8.95E+03	1.00E-06	1.00E-05
8.95E+03	1.00E-06	1.00E-05
8.95E+03	1.00E-06	1.00E-05
8.95E+03	1.00E-06	1.00E-05
8.95E+03	1.00E-06	1.00E-05
8.96E+03	1.00E-06	1.00E-05
8.96E+03	1.00E-06	1.00E-05
8.96E+03	1.00E-06	1.00E-05
8.96E+03	1.00E-06	1.00E-05
8.96E+03	1.00E-06	1.00E-05
8.96E+03	1.00E-06	1.00E-05
8.96E+03	1.00E-06	1.00E-05
8.96E+03	1.00E-06	1.00E-05
8.97E+03	1.00E-06	1.00E-05
8.97E+03	1.00E-06	1.00E-05
8.97E+03	1.00E-06	1.00E-05
8.97E+03	1.00E-06	1.00E-05
8.97E+03	1.00E-06	1.00E-05
8.97E+03	1.00E-06	1.00E-05
8.97E+03	1.00E-06	1.00E-05
8.97E+03	1.00E-06	1.00E-05
8.98E+03	1.00E-06	1.00E-05
8.98E+03	1.00E-06	1.00E-05
8.98E+03	1.00E-06	1.00E-05
8.98E+03	1.00E-06	1.00E-05
8.98E+03	1.00E-06	1.00E-05
8.98E+03	1.00E-06	1.00E-05
8.98E+03	1.00E-06	1.00E-05
8.98E+03	1.00E-06	1.00E-05
8.99E+03	1.00E-06	1.00E-05
8.99E+03	1.00E-06	1.00E-05
8.99E+03	1.00E-06	1.00E-05
8.99E+03	1.00E-06	1.00E-05
8.99E+03	1.00E-06	1.00E-05
8.99E+03	1.00E-06	1.00E-05
8.99E+03	1.00E-06	1.00E-05
8.99E+03	1.00E-06	1.00E-05
9.00E+03	1.00E-06	1.00E-05
9.00E+03	1.00E-06	1.00E-05
9.00E+03	1.00E-06	1.00E-05
9.00E+03	1.00E-06	1.00E-05
9.00E+03	1.00E-06	1.00E-05
9.00E+03	1.00E-06	1.00E-05
9.00E+03	1.00E-06	1.00E-05
9.00E+03	1.00E-06	1.00E-05
9.01E+03	1.00E-06	1.00E-05
9.01E+03	1.00E-06	1.00E-05
9.01E+03	1.00E-06	1.00E-05
9.01E+03	1.00E-06	1.00E-05
9.01E+03	1.00E-06	1.00E-05
9.01E+03	1.00E-06	1.00E-05
9.01E+03	1.00E-06	1.00E-05
9.01E+03	1.00E-06	1.00E-05
9.02E+03	1.00E-06	1.00E-05
9.02E+03	1.00E-06	1.00E-05
9.02E+03	1.00E-06	1.00E-05
9.02E+03	1.00E-06	1.00E-05
9.02E+03	1.00E-06	1.00E-05
9.02E+03	1.00E-06	1.00E-05
9.02E+03	1.00E-06	1.00E-05
9.02E+03	1.00E-06	1.00E-05
9.03E+03	1.00E-06	1.00E-05
9.03E+03	1.00E-06	1.00E-05
9.03E+03	1.00E-06	1.00E-05
9.03E+03	1.00E-06	1.00E-05
9.03E+03	1.00E-06	1.00E-05
9.03E+03	1.00E-06	1.00E-05
9.03E+03	1.00E-06	1.00E-05
9.03E+03	1.00E-06	1.00E-05
9.04E+03	1.00E-06	1.00E-05
9.04E+03	1.00E-06	1.00E-05
9.04E+03	1.00E-06	1.00E-05
9.04E+03	1.00E-06	1.00E-05
9.04E+03	1.00E-06	1.00E-05
9.04E+03	1.00E-06	1.00E-05
9.04E+03	1.00E-06	1.00E-05
9.04E+03	1.00E-06	1.00E-05
9.05E+03	1.00E-06	1.00E-05
9.05E+03	1.00E-06	1.00E-05
9.05E+03	1.00E-06	1.00E-05
9.05E+03	1.00E-06	1.00E-05
9.05E+03	1.00E-06	1.00E-05
9.05E+03	1.00E-06	1.00E-05
9.05E+03	1.00E-06	1.00E-05
9.05E+03	1.00E-06	1.00E-05
9.06E+03	1.00E-06	1.00E-05
9.06E+03	1.00E-06	1.00E-05
9.06E+03	1.00E-06	1.00E-05
9.06E+03	1.00E-06	1.00E-05
9.06E+03	1.00E-06	1.00E-05
9.06E+03	1.00E-06	1.00E-05
9.06E+03	1.00E-06	1.00E-05
9.06E+03	1.00E-06	1.00E-05
9.07E+03	1.00E-06	1.00E-05
9.07E+03	1.00E-06	1.00E-05
9.07E+03	1.00E-06	1.00E-05
9.07E+03	1.00E-06	1.00E-05
9.07E+03	1.00E-06	1.00E-05
9.07E+03	1.00E-06	1.00E-05
9.07E+03	1.00E-06	1.00E-05
9.07E+03	1.00E-06	1.00E-05
9.08E+03	1.00E-06	1.00E-05
9.08E+03	1.00E-06	1.00E-05
9.08E+03	1.00E-06	1.00E-05
9.08E+03	1.00E-06	1.00E-05
9.08E+03	1.00E-06	1.00E-05
9.08E+03	1.00E-06	1.00E-05
9.08E+03	1.00E-06	1.00E-05
9.08E+03	1.00E-06	1.00E-05
9.09E+03	1.00E-06	1.00E-05
9.09E+03	1.00E-06	1.00E-05
9.09E+03	1.00E-06	1.00E-05
9.09E+03	1.00E-06	1.00E-05
9.09E+03	1.00E-06	1.00E-05
9.09E+03	1.00E-06	1.00E-05
9.09E+03	1.00E-06	1.00E-05
9.09E+03	1.00E-06	1.00E-05
9.10E+03	1.00E-06	1.00E-05
9.10E+03	1.00E-06	1.00E-05
9.10E+03	1.00E-06	1.00E-05
9.10E+03	1.00E-06	1.00E-05
9.10E+03	1.00E-06	1.00E-05
9.10E+03	1.00E-06	1.00E-05
9.10E+03	1.00E-06	1.00E-05
9.10E+03	1.00E-06	1.00E-05
9.11E+03	1.00E-06	1.00E-05
9.11E+03	1.00E-06	1.00E-05
9.11E+03	1.00E-06	1.00E-05
9.11E+03	1.00E-06	1.00E-05
9.11E+03	1.00E-06	1.00E-05
9.11E+03	1.00E-06	1.00E-05
9.11E+03	1.00E-06	1.00E-05
9.11E+03	1.00E-06	1.00E-05
9.12E+03	1.00E-06	1.00E-05
9.12E+03	1.00E-06	1.00E-05
9.12E+03	1.00E-06	1.00E-05
9.12E+03	1.00E-06	1.00E-05
9.12E+03	1.00E-06	1.00E-05
9.12E+03	1.00E-06	1.00E-05
9.12E+03	1.00E-06	1.00E-05
9.12E+03	1.00E-06	1.00E-05
9.13E+03	1.00E-06	1.00E-05
9.13E+03	1.00E-06	1.00E-05
9.13E+03	1.00E-06	1.00E-05
9.13E+03	1.00E-06	1.00E-05
9.13E+03	1.00E-06	1.00E-05
9.13E+03	1.00E-06	1.00E-05
9.13E+03	1.00E-06	1.00E-05
9.13E+03	1.00E-06	1.00E-05
9.14E+03	1.00E-06	1.00E-05
9.14E+03	1.00E-06	1.00E-05
9.14E+03	1.00E-06	1.00E-05
9.14E+03	1.00E-06	1.00E-05
9.14E+03	1.00E-06	1.00E-05
9.14E+03	1.00E-06	1.00E-05
9.14E+03	1.00E-06	1.00E-05
9.14E+03	1.00E-06	1.00E-05
9.15E+03	1.00E-06	1.00E-05
9.15E+03	1.00E-06	1.00E-05
9.15E+03	1.00E-06	1.00E-05
9.15E+03	1.00E-06	1.00E-05
9.15E+03	1.00E-06	1.00E-05
9.15E+03	1.00E-06	1.00E-05
9.15E+03	1.00E-06	1.00E-05
9.15E+03	1.00E-06	1.00E-05
9.16E+03	1.00E-06	1.00E-05
9.16E+03	1.00E-06	1.00E-05
9.16E+03	1.00E-06	1.00E-05
9.16E+03	1.00E-06	1.00E-05
9.16E+03	1.00E-06	1.00E-05
9.16E+03	1.00E-06	1.00E-05
9.16E+03	1.00E-06	1.00E-05
9.16E+03	1.00E-06	1.00E-05
9.17E+03	1.00E-06	1.00E-05
9.17E+03	1.00E-06	1.00E-05
9.17E+03	1.00E-06	1.00E-05
9.17E+03	1.00E-06	1.00E-05
9.17E+03	1.00E-06	1.00E-05
9.17E+03	1.00E-06	1.00E-05
9.17E+03	1.00E-06	1.00E-05
9.17E+03	1.00E-06	1.00E-05
9.18E+03	1.00E-06	1.00E-05
9.18E+03	1.00E-06	1.00E-05
9.18E+03	1.00E-06	1.00E-05
9.18E+03	1.00E-06	1.00E-05
9.18E+03	1.00E-06	1.00E-05
9.18E+03	1.00E-06	1.00E-05
9.18E+03	1.00E-06	1.00E-05
9.18E+03	1.00E-06	1.00E-05
9.19E+03	1.00E-06	1.00E-05
9.19E+03	1.00E-06	1.00E-05
9.19E+03	1.00E-06	1.00E-05
9.19E+03	1.00E-06	1.00E-05
9.19E+03	1.00E-06	1.00E-05
9.19E+03	1.00E-06	1.00E-05
9.19E+03	1.00E-06	1.00E-05
9.19E+03	1.00E-06	1.00E-05
9.20E+03	1.00E-06	1.00E-05
9.20E+03	1.00E-06	1.00E-05
9.20E+03	1.00E-06	1.00E-05
9.20E+03	1.00E-06	1.00E-05
9.20E+03	1.00E-06	1.00E-05
9.20E+03	1.00E-06	1.00E-05
9.20E+03	1.00E-06	1.00E-05
9.20E+03	1.00E-06	1.00E-05
9.21E+03	1.00E-06	1.00E-05
9.21E+03	1.00E-06	1.00E-05
9.21E+03	1.00E-06	1.00E-05
9.21E+03	1.00E-06	1.00E-05
9.21E+03	1.00E-06	1.00E-05
9.21E+03	1.00E-06	1.00E-05
9.21E+03	1.00E-06	1.00E-05
9.21E+03	1.00E-06	1.00E-05
9.22E+03	1.00E-06	1.00E-05
9.22E+03	1.00E-06	1.00E-05
9.22E+03	1.00E-06	1.00E-05
9.22E+03	1.00E-06	1.00E-05
9.22E+03	1.00E-06	1.00E-05
9.22E+03	1.00E-06	1.00E-05
9.22E+03	1.00E-06	1.00E-05
9.22E+03	1.00E-06	1.00E-05
9.23E+03	1.00E-06	1.00E-05
9.23E+03	1.00E-06	1.00E-05
9.23E+03	1.00E-06	1.00E-05
9.23E+03	1.00E-06	1.00E-05
9.23E+03	1.00E-06	1.00E-05
9.23E+03	1.00E-06	1.00E-05
9.23E+03	1.00E-06	1.00E-05
9.23E+03	1.00E-06	1.00E-05
9.24E+03	1.00E-06	1.00E-05
9.24E+03	1.00E-06	1.00E-05
9.24E+03	1.00E-06	1.00E-05
9.24E+03	1.00E-06	1.00E-05
9.24E+03	1.00E-06	1.00E-05
9.24E+03	1.00E-06	1.00E-05
9.24E+03	1.00E-06	1.00E-05
9.24E+03	1.00E-06	1.00E-05
9.25E+03	1.00E-06	1.00E-05
9.25E+03	1.00E-06	1.00E-05
9.25E+03	1.00E-06	1.00E-05
9.25E+03	1.00E-06	1.00E-05
9.25E+03	1.00E-06	1.00E-05
9.25E+03	1.00E-06	1.00E-05
9.25E+03	1.00E-06	1.00E-05
9.25E+03	1.00E-06	1.00E-05
9.26E+03	1.00E-06	1.00E-05
9.26E+03	1.00E-06	1.00E-05
9.26E+03	1.00E-06	1.00E-05
9.26E+03	1.00E-06	1.00E-05
9.26E+03	1.00E-06	1.00E-05
9.26E+03	1.00E-06	1.00E-05
9.26E+03	1.00E-06	1.00E-05
9.26E+03	1.00E-06	1.00E-05
9.27E+03	1.00E-06	1.00E-05
9.27E+03	1.00E-06	1.00E-05
9.27E+03	1.00E-06	1.00E-05
9.27E+03	1.00E-06	1.00E-05
9.27E+03	1.00E-06	1.00E-05
9.27E+03	1.00E-06	1.00E-05
9.27E+03	1.00E-06	1.00E-05
9.27E+03	1.00E-06	1.00E-05
9.28E+03	1.00E-06	1.00E-05
9.28E+03	1.00E-06	1.00E-05
9.28E+03	1.00E-06	1.00E-05
9.28E+03	1.00E-06	1.00E-05
9.28E+03	1.00E-06	1.00E-05
9.28E+03	1.00E-06	1.00E-05
9.28E+03	1.00E-06	1.00E-05
9.28E+03	1.00E-06	1.00E-05
9.29E+03	1.00E-06	1.00E-05
9.29E+03	1.00E-06	1.00E-05
9.29E+03	1.00E-06	1.00E-05
9.29E+03	1.00E-06	1.00E-05
9.29E+03	1.00E-06	1.00E-05
9.29E+03	1.00E-06	1.00E-05
9.29E+03	1.00E-06	1.00E-05
9.29E+03	1.00E-06	1.00E-05
9.30E+03	1.00E-06	1.00E-05
9.30E+03	1.00E-06	1.00E-05
9.30E+03	1.00E-06	1.00E-05
9.30E+03	1.00E-06	1.00E-05
9.30E+03	1.00E-06	1.00E-05
9.30E+03	1.00E-06	1.00E-05
9.30E+03	1.00E-06	1.00E-05
9.30E+03	1.00E-06	1.00E-05
9.31E+03	1.00E-06	1.00E-05
9.31E+03	1.00E-06	1.00E-05
9.31E+03	1.00E-06	1.00E-05
9.31E+03	1.00E-06	1.00E-05
9.31E+03	1.00E-06	1.00E-05
9.31E+03	1.00E-06	1.00E-05
9.31E+03	1.00E-06	1.00E-05
9.31E+03	1.00E-06	1.00E-05
9.32E+03	1.00E-06	1.00E-05
9.32E+03	1.00E-06	1.00E-05
9.32E+03	1.00E-06	1.00E-05
9.32E+03	1.00E-06	1.00E-05
9.32E+03	1.00E-06	1.00E-05
9.32E+03	1.00E-06	1.00E-05
9.32E+03	1.00E-06	1.00E-05
9.32E+03	1.00E-06	1.00E-05
9.33E+03	1.00E-06	1.00E-05
9.33E+03	1.00E-06	1.00E-05
9.33E+03	1.00E-06	1.00E-05
9.33E+03	1.00E-06	1.00E-05
9.33E+03	1.00E-06	1.00E-05
9.33E+03	1.00E-06	1.00E-05
9.33E+03	1.00E-06	1.00E-05
9.33E+03	1.00E-06	1.00E-05
9.34E+03	1.00E-06	1.00E-05
9.34E+03	1.00E-06	1.00E-05
9.34E+03	1.00E-06	1.00E-05
9.34E+03	1.00E-06	1.00E-05
9.34E+03	1.00E-06	1.00E-05
9.34E+03	1.00E-06	1.00E-05
9.34E+03	1.00E-06	1.00E-05
9.34E+03	1.00E-06	1.00E-05
9.35E+03	1.00E-06	1.00E-05
9.35E+03	1.00E-06	1.00E-05
9.35E+03	1.00E-06	1.00E-05
9.35E+03	1.00E-06	1.00E-05
